gene_ID	LHX5_PTC_baseMean	LHX5_PTC_log2FoldChange	LHX5_PTC_lfcSE	LHX5_PTC_stat	LHX5_PTC_pvalue	LHX5_PTC_padj	LHX5_PTC_n_zeros
ENSG00000261334	1.08	-2.48	2.49	-0.995	0.32		8
ENSG00000204054	84.1	-0.0593	0.233	-0.255	0.799	0.909	0
ENSG00000226355	0.476	0.971	3.43	0.283	0.777		9
ENSG00000233901	51.1	-0.145	0.352	-0.412	0.68	0.849	0
ENSG00000179082	3.03	3.68	1.79	2.05	0.0401		3
ENSG00000119383	5070	-0.101	0.105	-0.965	0.335	0.606	0
ENSG00000167130	1080	-0.141	0.113	-1.24	0.213	0.488	0
ENSG00000148343	766	-0.121	0.137	-0.883	0.377	0.643	0
ENSG00000267834	0.718	-1.43	2.67	-0.534	0.594		7
ENSG00000136802	5290	-0.313	0.198	-1.58	0.114	0.367	0
ENSG00000167136	125	-0.000354	0.221	-0.00161	0.999	0.999	0
ENSG00000107021	1330	-0.15	0.125	-1.2	0.229	0.506	0
ENSG00000160445	1010	0.0825	0.11	0.747	0.455	0.7	0
ENSG00000223478	32.6	-0.282	0.39	-0.722	0.47		0
ENSG00000160446	309	-0.0462	0.21	-0.22	0.826	0.923	0
ENSG00000160447	581	-0.0328	0.165	-0.199	0.842	0.931	0
ENSG00000280474	0.702	1.43	3.17	0.451	0.652		9
ENSG00000197694	15700	-0.0998	0.0934	-1.07	0.285	0.563	0
ENSG00000119392	981	0.338	0.125	2.7	0.00693	0.134	0
ENSG00000136811	946	0.011	0.113	0.0969	0.923	0.967	0
ENSG00000273186	1.65	2.45	2.05	1.19	0.232		4
ENSG00000167118	1010	-0.232	0.122	-1.91	0.0564	0.276	0
ENSG00000167114	667	-0.00893	0.125	-0.0714	0.943	0.977	0
ENSG00000167113	717	0.0939	0.146	0.643	0.52	0.747	0
ENSG00000272696	2.21	0.047	1.51	0.0312	0.975		3
ENSG00000167112	1220	-0.298	0.127	-2.34	0.0191	0.183	0
ENSG00000106976	2230	-0.0207	0.101	-0.204	0.838	0.928	0
ENSG00000148337	2060	-0.213	0.111	-1.92	0.0546	0.271	0
ENSG00000171159	626	0.035	0.152	0.231	0.817	0.918	0
ENSG00000232850	4.55	0.312	1.13	0.277	0.782		1
ENSG00000234771	551	-0.551	0.191	-2.88	0.00399	0.111	0
ENSG00000171169	227	0.0652	0.195	0.334	0.738	0.88	0
ENSG00000227218	2.71	-1.26	1.45	-0.87	0.384		4
ENSG00000167103	106	-0.0449	0.227	-0.198	0.843	0.931	0
ENSG00000136840	241	-0.209	0.214	-0.977	0.328	0.6	0
ENSG00000160408	862	0.15	0.141	1.07	0.286	0.563	0
ENSG00000159069	805	-0.0422	0.158	-0.268	0.789	0.904	0
ENSG00000225032	26.5	0.386	0.406	0.95	0.342		0
ENSG00000106991	87.9	0.49	0.24	2.04	0.041	0.24	0
ENSG00000136807	1790	-0.324	0.116	-2.8	0.00515	0.123	0
ENSG00000286196	1.6	0.39	1.87	0.209	0.835		5
ENSG00000167094	0.483	3.2	3.63	0.881	0.378		10
ENSG00000136854	1330	0.102	0.12	0.853	0.394	0.656	0
ENSG00000197958	28700	-0.282	0.124	-2.28	0.0226	0.195	0
ENSG00000136859	487	-0.317	0.161	-1.97	0.0494	0.261	0
ENSG00000136828	790	-0.339	0.155	-2.19	0.0282	0.208	0
ENSG00000177125	1780	0.207	0.137	1.51	0.131	0.394	0
ENSG00000136944	13.1	-0.574	0.613	-0.936	0.349		0
ENSG00000119487	3700	-0.144	0.0803	-1.79	0.0731	0.307	0
ENSG00000287782	1.94	0.746	1.68	0.443	0.658		2
ENSG00000289285	17.7	0.6	0.586	1.03	0.305		0
ENSG00000185585	1090	-0.0729	0.188	-0.389	0.698	0.857	0
ENSG00000288642	1.24	-1.45	2.58	-0.563	0.573		8
ENSG00000136930	3810	-0.14	0.1	-1.4	0.163	0.434	0
ENSG00000236668	4.14	-1.44	2.03	-0.709	0.478		7
ENSG00000119522	1300	-0.53	0.171	-3.1	0.00193	0.0956	0
ENSG00000188394	12.6	0.226	0.614	0.367	0.713		0
ENSG00000011454	2310	0.0121	0.117	0.103	0.918	0.965	0
ENSG00000171448	639	0.121	0.135	0.899	0.369	0.635	0
ENSG00000186130	778	0.199	0.128	1.55	0.12	0.377	0
ENSG00000136940	876	0.144	0.118	1.22	0.224	0.5	0
ENSG00000095303	59.7	-0.206	0.311	-0.663	0.508	0.737	0
ENSG00000119446	611	-0.034	0.138	-0.247	0.805	0.913	0
ENSG00000106852	42	0.278	0.36	0.772	0.44		0
ENSG00000175764	29	0.483	0.45	1.07	0.283		0
ENSG00000204136	0.457	0.971	3.15	0.309	0.758		8
ENSG00000186912	1.82	1.04	1.66	0.628	0.53		4
ENSG00000119396	2570	0.0753	0.0792	0.951	0.342	0.613	0
ENSG00000214654	302	-0.0826	0.164	-0.502	0.616	0.81	0
ENSG00000119402	4190	0.108	0.0751	1.44	0.149	0.419	0
ENSG00000106780	173	0.377	0.241	1.56	0.118	0.373	0
ENSG00000136861	4770	-0.0115	0.111	-0.103	0.918	0.965	0
ENSG00000078725	924	-0.184	0.136	-1.35	0.177	0.448	0
ENSG00000285820	4.88	-1.59	0.884	-1.79	0.0728		0
ENSG00000119401	673	0.053	0.116	0.456	0.648	0.83	0
ENSG00000148219	405	-0.0547	0.144	-0.38	0.704	0.861	0
ENSG00000182752	154	-0.137	0.501	-0.274	0.784	0.901	0
ENSG00000234692	0.796	1.02	2.38	0.426	0.67		5
ENSG00000041982	373	-0.0453	0.241	-0.188	0.851	0.934	0
ENSG00000173077	1.03	3.87	2.73	1.42	0.156		8
ENSG00000181634	8.25	2.01	0.896	2.24	0.0249		0
ENSG00000136888	2960	-0.0655	0.0962	-0.681	0.496	0.728	0
ENSG00000235119	1.11	0.971	2.64	0.368	0.713		7
ENSG00000228278	17.9	-0.0213	0.686	-0.031	0.975		0
ENSG00000196739	1240	0.095	0.161	0.59	0.555	0.771	0
ENSG00000106927	17.2	-0.806	0.566	-1.42	0.154		0
ENSG00000227482	1.43	1.28	2.1	0.609	0.542		6
ENSG00000138835	420	0.164	0.147	1.12	0.262	0.538	0
ENSG00000148218	407	0.195	0.115	1.69	0.0908	0.335	0
ENSG00000119431	218	0.362	0.194	1.86	0.0625	0.287	0
ENSG00000165188	1.03	-1.45	2.36	-0.613	0.54		5
ENSG00000176386	821	-0.134	0.134	-0.993	0.321	0.594	0
ENSG00000136868	3150	0.16	0.115	1.38	0.166	0.437	0
ENSG00000225684	4.36	1.24	1.6	0.778	0.437		4
ENSG00000228623	1610	-0.00229	0.144	-0.0159	0.987	0.994	0
ENSG00000271631	2.9	-1.12	1.31	-0.858	0.391		2
ENSG00000148153	797	0.216	0.118	1.82	0.0681	0.298	0
ENSG00000230185	18	-0.241	0.527	-0.458	0.647		0
ENSG00000119471	1060	0.0929	0.128	0.728	0.467	0.708	0
ENSG00000106868	190	0.266	0.236	1.13	0.259	0.536	0
ENSG00000259953	65	0.428	0.315	1.36	0.175	0.445	0
ENSG00000165181	0.531	1.98	3.53	0.561	0.575		10
ENSG00000242616	868	0.514	0.159	3.23	0.00122	0.0842	0
ENSG00000059769	366	0.0236	0.13	0.181	0.857	0.936	0
ENSG00000030304	1.15	3.45	2.59	1.33	0.183		8
ENSG00000136810	3080	-0.0109	0.0878	-0.125	0.901	0.957	0
ENSG00000188959	0.448	1.87	3.88	0.482	0.629		10
ENSG00000095203	1280	0.0223	0.115	0.193	0.847	0.932	0
ENSG00000106771	4840	0.0887	0.0874	1.02	0.31	0.583	0
ENSG00000119318	9760	-0.0403	0.0916	-0.44	0.66	0.837	0
ENSG00000148143	14500	0.122	0.111	1.09	0.274	0.551	0
ENSG00000234323	5.83	1.1	0.783	1.4	0.162		0
ENSG00000186051	3.72	0.539	1.02	0.528	0.598		0
ENSG00000106701	330	0.543	0.245	2.22	0.0264	0.203	0
ENSG00000070214	6080	-0.0425	0.0849	-0.501	0.616	0.81	0
ENSG00000286536	18.3	0.0383	0.567	0.0675	0.946		0
ENSG00000226334	0.607	0.971	3.69	0.263	0.792		10
ENSG00000136870	947	0.0205	0.114	0.18	0.857	0.936	0
ENSG00000136897	1720	-0.0417	0.108	-0.386	0.699	0.858	0
ENSG00000148123	59.8	0.0892	0.365	0.244	0.807	0.914	0
ENSG00000241697	3210	0.173	0.123	1.41	0.159	0.432	0
ENSG00000066697	1050	-0.237	0.0823	-2.88	0.00393	0.111	0
ENSG00000119509	368	0.149	0.173	0.859	0.391	0.653	0
ENSG00000136874	1240	0.097	0.102	0.956	0.339	0.611	0
ENSG00000119508	5.89	1.39	1.02	1.37	0.172		1
ENSG00000237461	5.83	3.88	1.67	2.33	0.0197		1
ENSG00000204291	9.86	0.6	0.704	0.853	0.393		0
ENSG00000119514	693	0.0122	0.114	0.107	0.915	0.964	0
ENSG00000095380	1050	-0.133	0.102	-1.3	0.194	0.468	0
ENSG00000070061	3370	-0.0136	0.0886	-0.153	0.878	0.947	0
ENSG00000136932	148	-0.148	0.205	-0.72	0.472	0.712	0
ENSG00000178919	1.19	1.19	2.58	0.46	0.646		8
ENSG00000136936	82.8	0.0896	0.245	0.365	0.715	0.867	0
ENSG00000196116	148	-0.387	0.272	-1.42	0.154	0.425	0
ENSG00000289356	0.727	1.03	2.86	0.361	0.718		8
ENSG00000203279	111	0.168	0.223	0.753	0.452	0.697	0
ENSG00000136943	3330	-0.174	0.116	-1.5	0.134	0.398	0
ENSG00000188152	13.1	0.0881	0.612	0.144	0.886		0
ENSG00000081386	1120	-0.11	0.101	-1.1	0.273	0.55	0
ENSG00000081377	4320	-0.191	0.162	-1.18	0.237	0.514	0
ENSG00000130956	437	-0.177	0.127	-1.4	0.162	0.433	0
ENSG00000130948	0.901	-0.21	2.6	-0.0808	0.936		8
ENSG00000182150	1780	0.155	0.109	1.42	0.155	0.426	0
ENSG00000175611	141	0.207	0.222	0.932	0.351	0.621	0
ENSG00000185920	1100	0.207	0.133	1.56	0.12	0.377	0
ENSG00000165140	47.8	0.584	0.293	1.99	0.0463	0.255	0
ENSG00000130957	0.479	0.381	3.11	0.123	0.902		8
ENSG00000232063	106	0.0614	0.381	0.161	0.872	0.944	0
ENSG00000230262	0.417	-1.42	3.41	-0.416	0.678		9
ENSG00000286834	17.6	-0.491	0.504	-0.974	0.33		0
ENSG00000158079	378	0.334	0.159	2.1	0.0355	0.226	0
ENSG00000131668	10.8	0.985	0.794	1.24	0.215		0
ENSG00000197724	716	0.213	0.15	1.42	0.155	0.426	0
ENSG00000289031	3.91	0.261	1.33	0.197	0.844		2
ENSG00000048828	3400	0.139	0.0781	1.78	0.075	0.31	0
ENSG00000188938	1800	-0.168	0.101	-1.66	0.0967	0.343	0
ENSG00000165238	2760	-0.0792	0.114	-0.692	0.489	0.724	0
ENSG00000157303	49	0.223	0.388	0.575	0.565	0.779	0
ENSG00000291169	5.51	0.011	1.08	0.0102	0.992		0
ENSG00000291168	21.6	0.988	0.706	1.4	0.162		0
ENSG00000185963	1880	-0.103	0.0898	-1.15	0.249	0.526	0
ENSG00000127080	482	-0.253	0.111	-2.27	0.0231	0.197	0
ENSG00000188312	497	-0.000102	0.104	-0.000972	0.999	1	0
ENSG00000198000	2360	-0.128	0.13	-0.983	0.325	0.598	0
ENSG00000196305	20600	-0.222	0.0835	-2.66	0.00778	0.139	0
ENSG00000290644	0.977	1.72	2.25	0.765	0.444		5
ENSG00000090054	2830	-0.0263	0.111	-0.238	0.812	0.916	0
ENSG00000165030	359	0.0579	0.148	0.392	0.695	0.857	0
ENSG00000235641	1.22	4.03	2.38	1.69	0.0904		7
ENSG00000165023	1.57	3.67	2.09	1.76	0.0785		5
ENSG00000237372	4.26	0.2	0.958	0.209	0.835		0
ENSG00000130222	58.2	0.365	0.4	0.914	0.361	0.629	0
ENSG00000285907	4.45	1.04	1.16	0.899	0.368		1
ENSG00000187764	2150	0.13	0.0802	1.62	0.105	0.355	0
ENSG00000123975	3250	-0.0987	0.124	-0.798	0.425	0.679	0
ENSG00000106723	7130	0.0106	0.0656	0.161	0.872	0.944	0
ENSG00000287750	12.7	0.783	0.635	1.23	0.217		0
ENSG00000288903	0.805	-0.555	2.96	-0.187	0.851		9
ENSG00000226237	0.638	0.971	2.83	0.343	0.732		7
ENSG00000187753	3.91	0.203	1.06	0.192	0.848		1
ENSG00000135040	2030	0.047	0.0891	0.527	0.598	0.799	0
ENSG00000230303	19.6	-0.229	0.507	-0.452	0.651		0
ENSG00000130560	1340	-0.186	0.104	-1.78	0.0755	0.311	0
ENSG00000135049	3520	-0.0977	0.087	-1.12	0.262	0.538	0
ENSG00000148053	7.48	0.58	0.843	0.688	0.491		0
ENSG00000197506	0.842	1.44	2.47	0.584	0.559		6
ENSG00000135018	7020	0.0534	0.0725	0.737	0.461	0.704	0
ENSG00000148057	21.8	0.0627	0.567	0.111	0.912		0
ENSG00000172159	31.2	0.336	0.398	0.845	0.398		0
ENSG00000290551	1.08	2.03	2.58	0.785	0.432		7
ENSG00000196781	4010	-0.137	0.0752	-1.82	0.0685	0.299	0
ENSG00000106829	2340	-0.000654	0.136	-0.0048	0.996	0.999	0
ENSG00000233086	0.685	-0.456	3.05	-0.15	0.881		8
ENSG00000148019	2950	0.113	0.0959	1.18	0.239	0.516	0
ENSG00000289440	25	0.126	0.428	0.295	0.768		0
ENSG00000156052	4930	0.153	0.0962	1.59	0.112	0.365	0
ENSG00000156049	689	0.249	0.179	1.39	0.163	0.434	0
ENSG00000197969	3520	0.131	0.0888	1.48	0.139	0.403	0
ENSG00000106772	1080	0.323	0.165	1.96	0.0496	0.261	0
ENSG00000235494	0.748	1.86	2.75	0.678	0.498		7
ENSG00000135002	428	0.274	0.18	1.52	0.128	0.389	0
ENSG00000135045	440	0.23	0.208	1.11	0.269	0.545	0
ENSG00000224825	7.73	-0.727	0.723	-1.01	0.315		0
ENSG00000135046	77.6	1.72	0.998	1.73	0.0841	0.324	0
ENSG00000165092	105	1.73	0.811	2.14			0
ENSG00000165091	7.21	0.511	1.07	0.476	0.634		1
ENSG00000225434	1.46	1.23	1.93	0.641	0.521		5
ENSG00000119125	5.48	0.494	1.15	0.429	0.668		1
ENSG00000135048	5370	-0.26	0.207	-1.25	0.21	0.486	0
ENSG00000083067	497	-0.0859	0.236	-0.364	0.716	0.868	0
ENSG00000289159	1.31	-0.233	1.76	-0.133	0.895		5
ENSG00000274421	7.88	-0.091	0.756	-0.12	0.904		0
ENSG00000268364	15.6	0.0776	0.488	0.159	0.874		0
ENSG00000225626	4.39	0.0897	0.999	0.0898	0.928		0
ENSG00000165060	1070	-0.1	0.0959	-1.05	0.296	0.571	0
ENSG00000187866	560	0.0535	0.118	0.453	0.65	0.832	0
ENSG00000154330	2.17	1.01	1.38	0.732	0.464		3
ENSG00000196873	389	0.118	0.157	0.751	0.452	0.698	0
ENSG00000274026	27.7	-0.143	0.382	-0.373	0.709		0
ENSG00000275969	8.25	-0.837	1.29	-0.649	0.516		2
ENSG00000274893	3.66	2.74	1.79	1.53	0.125		2
ENSG00000147996	612	0.136	0.14	0.973	0.33	0.601	0
ENSG00000287329	0.793	-2.5	2.43	-1.03	0.305		7
ENSG00000290972	5.03	-0.754	1.23	-0.612	0.541		4
ENSG00000290549	18.8	-0.205	0.598	-0.343	0.731		0
ENSG00000170161	101	-0.0138	0.241	-0.0572	0.954	0.981	0
ENSG00000234665	2.46	-0.789	1.32	-0.597	0.55		2
ENSG00000107281	307	0.224	0.199	1.13	0.26	0.537	0
ENSG00000229422	0.319	0.0091	4.21	0.00216	0.998		10
ENSG00000204802	83.9	0.421	0.273	1.54	0.124	0.382	0
ENSG00000283378	92.9	-0.0438	0.34	-0.129	0.898	0.956	0
ENSG00000276040	1.41	1.81	5.03	0.36	0.719		10
ENSG00000276581	6.75	-2.97	2.67	-1.11	0.266		7
ENSG00000237357	83.8	0.27	0.229	1.18	0.239	0.516	0
ENSG00000154529	548	0.0383	0.244	0.157	0.875	0.945	0
ENSG00000198888	80300	-0.317	0.104	-3.05	0.00231	0.099	0
ENSG00000215126	175	0.084	0.205	0.411	0.681	0.849	0
ENSG00000291075	71.2	-0.107	0.278	-0.385	0.701	0.859	0
ENSG00000276500	1.08	2.45	2.79	0.879	0.379		8
ENSG00000290718	36.9	1.23	0.461	2.66	0.00783		0
ENSG00000240240	16.2	0.589	0.62	0.951	0.341		0
ENSG00000291287	6.83	-0.244	2.74	-0.0891	0.929		8
ENSG00000291181	26.9	-0.512	0.596	-0.86	0.39		0
ENSG00000196152	183	-0.777	0.194	-4.01	6.06e-05	0.0284	0
ENSG00000204849	10.6	0.556	0.778	0.715	0.474		0
ENSG00000290907	149	0.233	0.255	0.911	0.362	0.63	0
ENSG00000291061	1.94	-0.323	1.4	-0.23	0.818		2
ENSG00000137142	2640	0.122	0.12	1.02	0.309	0.583	0
ENSG00000107338	166	-0.599	0.194	-3.09	0.00202	0.0972	0
ENSG00000122696	281	0.287	0.142	2.01	0.044	0.247	0
ENSG00000165275	153	-0.00342	0.176	-0.0194	0.985	0.993	0
ENSG00000070601	11.9	-0.523	0.62	-0.844	0.399		0
ENSG00000137106	1930	-0.189	0.0761	-2.48	0.0132	0.162	0
ENSG00000281649	2600	0.277	0.108	2.56	0.0103	0.151	0
ENSG00000196092	135	0.637	0.396	1.61	0.108	0.358	0
ENSG00000165304	2420	0.112	0.131	0.856	0.392	0.654	0
ENSG00000204930	0.84	0.00912	2.82	0.00323	0.997		8
ENSG00000137103	516	-0.128	0.131	-0.976	0.329	0.6	0
ENSG00000137098	6.84	1.35	1.17	1.16	0.248		1
ENSG00000159899	456	-0.0304	0.129	-0.236	0.813	0.917	0
ENSG00000227388	65.2	-0.0741	0.312	-0.237	0.812	0.916	0
ENSG00000228843	1.68	-3.11	2.28	-1.36	0.173		7
ENSG00000215183	1.59	-0.143	1.82	-0.0785	0.937		4
ENSG00000070610	2440	-0.247	0.107	-2.31	0.0211	0.191	0
ENSG00000137076	6080	0.0411	0.0879	0.468	0.64	0.825	0
ENSG00000198467	4020	-0.142	0.122	-1.16	0.245	0.522	0
ENSG00000137135	669	0.0525	0.125	0.422	0.673	0.845	0
ENSG00000159884	104	-0.571	0.238	-2.4	0.0164	0.175	0
ENSG00000137101	54.3	-0.245	0.38	-0.645	0.519	0.746	0
ENSG00000165283	3120	-0.122	0.134	-0.907	0.365	0.632	0
ENSG00000234181	1.15	0.0489	2.07	0.0236	0.981		5
ENSG00000165282	823	-0.0801	0.106	-0.758	0.448	0.695	0
ENSG00000287868	5.17	-0.347	0.868	-0.4	0.689		0
ENSG00000286782	3.82	-0.222	1.07	-0.207	0.836		2
ENSG00000137094	1210	0.0294	0.16	0.183	0.855	0.936	0
ENSG00000147955	1850	0.00793	0.117	0.0679	0.946	0.977	0
ENSG00000122735	14.3	2.24	0.83	2.7	0.00688		0
ENSG00000164976	440	0.178	0.219	0.812	0.417	0.672	0
ENSG00000186638	579	0.271	0.159	1.7	0.0883	0.331	0
ENSG00000010438	5.22	-0.987	1.22	-0.808	0.419		2
ENSG00000231165	2.66	-0.602	1.56	-0.385	0.7		3
ENSG00000165271	2420	-0.0453	0.114	-0.397	0.692	0.855	0
ENSG00000165272	41.3	0.491	0.474	1.04	0.301		0
ENSG00000122692	3840	-0.128	0.0797	-1.61	0.107	0.358	0
ENSG00000086061	9170	-0.227	0.118	-1.91	0.0558	0.274	0
ENSG00000173611	1540	0.365	0.111	3.28	0.00106	0.0813	0
ENSG00000188133	31.2	0.794	0.43	1.85	0.0649		0
ENSG00000122728	2.74	3.13	1.75	1.79	0.0742		1
ENSG00000165264	980	-0.177	0.0962	-1.84	0.0655	0.293	0
ENSG00000197579	2770	-0.128	0.0825	-1.55	0.121	0.378	0
ENSG00000174482	173	-0.338	0.298	-1.13	0.257	0.534	0
ENSG00000147894	1110	0.496	0.198	2.5	0.0123	0.16	0
ENSG00000285103	8.23	-1.05	0.927	-1.13	0.259		1
ENSG00000291187	7.94	0.043	0.701	0.0614	0.951		0
ENSG00000198680	45.8	0.0819	0.392	0.209	0.835	0.926	0
ENSG00000287843	1.18	-1.46	2.26	-0.646	0.518		8
ENSG00000283982	7.33	-0.458	0.788	-0.581	0.561		0
ENSG00000265194	0.568	-1.47	2.52	-0.584	0.559		6
ENSG00000099810	3680	0.24	0.0998	2.41	0.0161	0.173	0
ENSG00000165689	1830	-0.47	0.125	-3.76	0.000169	0.0415	0
ENSG00000188352	2790	-0.039	0.0893	-0.437	0.662	0.838	0
ENSG00000171843	470	-0.046	0.213	-0.216	0.829	0.924	0
ENSG00000261402	2.56	-0.54	1.52	-0.356	0.722		3
ENSG00000286685	2.4	-0.54	1.32	-0.408	0.683		1
ENSG00000155886	431	0.23	0.369	0.624	0.533	0.757	0
ENSG00000260912	225	-0.136	0.151	-0.905	0.366	0.633	0
ENSG00000177076	289	0.185	0.145	1.28	0.202	0.477	0
ENSG00000137154	36700	-0.203	0.116	-1.74	0.0814	0.32	0
ENSG00000273226	4.09	0.0924	1.08	0.0856	0.932		0
ENSG00000164989	323	0.017	0.13	0.131	0.896	0.955	0
ENSG00000164975	1100	0.0993	0.0837	1.19	0.236	0.513	0
ENSG00000147869	26.1	-0.547	0.551	-0.992	0.321		0
ENSG00000289969	0.875	1.99	2.5	0.796	0.426		7
ENSG00000225472	2.88	-0.376	1.44	-0.261	0.794		4
ENSG00000147862	306	0.0735	0.177	0.415	0.678	0.847	0
ENSG00000225706	45.3	-0.376	0.406	-0.926	0.354	0.624	0
ENSG00000235389	0.643	0.0091	3.24	0.00281	0.998		9
ENSG00000225489	17.9	0.756	0.587	1.29	0.197		0
ENSG00000236924	124	0.332	0.2	1.65	0.0981	0.345	0
ENSG00000178445	6250	-0.0401	0.0638	-0.628	0.53	0.754	0
ENSG00000137040	1940	0.115	0.107	1.08	0.281	0.558	0
ENSG00000183354	1340	-0.132	0.142	-0.935	0.35	0.62	0
ENSG00000099219	1890	-0.0171	0.112	-0.153	0.879	0.947	0
ENSG00000107020	340	0.000288	0.133	0.00217	0.998	0.999	0
ENSG00000096968	323	0.594	0.215	2.76	0.00582	0.127	0
ENSG00000205808	549	0.338	0.133	2.54	0.011	0.155	0
ENSG00000106686	56.2	0.0181	0.301	0.0603	0.952	0.98	0
ENSG00000107249	55.6	1.06	0.496	2.13	0.0329	0.22	0
ENSG00000237359	0.542	0.00911	3.61	0.00252	0.998		10
ENSG00000232104	31.3	0.257	0.373	0.691	0.49		0
ENSG00000080298	1110	0.148	0.138	1.07	0.283	0.56	0
ENSG00000080608	2950	-0.0539	0.084	-0.642	0.521	0.747	0
ENSG00000286670	1.33	1.1	2.41	0.455	0.649		8
ENSG00000147852	1840	0.245	0.194	1.26	0.208	0.482	0
ENSG00000080503	501	0.391	0.515	0.759	0.448	0.695	0
ENSG00000137090	4.26	0.235	0.951	0.247	0.805		0
ENSG00000107099	101	0.425	0.28	1.52	0.129	0.391	0
ENSG00000181404	219	-0.00781	0.174	-0.0449	0.964	0.985	0
ENSG00000255559	14.6	0.714	0.515	1.39	0.166		0
ENSG00000291080	1500	-0.132	0.135	-0.979	0.327	0.599	0
ENSG00000196150	309	-0.143	0.162	-0.881	0.378	0.643	0
ENSG00000286681	18.2	0.381	0.464	0.821	0.411		0
ENSG00000170619	346	-0.335	0.202	-1.66	0.0968	0.343	0
ENSG00000198169	339	-0.418	0.15	-2.79	0.00525	0.123	0
ENSG00000290885	22.6	0.112	0.48	0.232	0.816		0
ENSG00000213563	282	-0.437	0.186	-2.35	0.0187	0.182	0
ENSG00000254402	7.21	-0.362	0.807	-0.449	0.654		0
ENSG00000265393	2.13	-0.861	1.48	-0.58	0.562		2
ENSG00000167700	284	-0.191	0.254	-0.753	0.451	0.696	0
ENSG00000160972	278	0.0412	0.234	0.176	0.861	0.938	0
ENSG00000160973	1480	-0.457	0.223	-2.05	0.0401	0.238	0
ENSG00000291317	126	-0.109	0.307	-0.356	0.722	0.871	0
ENSG00000160948	565	-0.16	0.128	-1.25	0.21	0.486	0
ENSG00000071894	3920	-0.0643	0.0837	-0.767	0.443	0.692	0
ENSG00000261587	14.1	0.0106	0.574	0.0184	0.985		0
ENSG00000185803	672	-0.0308	0.194	-0.158	0.874	0.944	0
ENSG00000261678	12.5	1.78	0.594	3	0.00271		0
ENSG00000179832	382	-0.0723	0.136	-0.531	0.595	0.796	0
ENSG00000197858	809	-0.175	0.159	-1.1	0.271	0.547	0
ENSG00000178896	280	-0.397	0.187	-2.13	0.0335	0.221	0
ENSG00000178814	278	-0.197	0.178	-1.1	0.27	0.547	0
ENSG00000178209	4140	0.00454	0.139	0.0327	0.974	0.99	0
ENSG00000287222	109	-0.379	0.227	-1.67	0.0952	0.341	0
ENSG00000203499	135	0.167	0.188	0.886	0.375	0.641	0
ENSG00000254548	0.289	0.971	4.34	0.224	0.823		10
ENSG00000104522	1200	-0.275	0.136	-2.02	0.0432	0.245	0
ENSG00000179886	174	-0.737	0.3	-2.45	0.0141	0.165	0
ENSG00000253931	2.96	1.64	1.48	1.1	0.27		2
ENSG00000254389	26.8	0.282	0.495	0.569	0.57		0
ENSG00000185730	587	-0.0704	0.106	-0.666	0.505	0.735	0
ENSG00000253716	56.2	0.035	0.285	0.123	0.902	0.958	0
ENSG00000181638	565	0.0164	0.107	0.154	0.878	0.946	0
ENSG00000261667	11.4	-0.0831	0.607	-0.137	0.891		0
ENSG00000160932	887	-0.318	0.156	-2.04	0.0412	0.24	0
ENSG00000130193	92.9	0.169	0.298	0.569	0.57	0.781	0
ENSG00000167653	1.29	2.45	2.29	1.07	0.285		7
ENSG00000198576	331	-0.382	0.237	-1.61	0.107	0.358	0
ENSG00000271959	17.9	0.208	0.506	0.41	0.681		0
ENSG00000184489	503	-0.253	0.175	-1.45	0.147	0.417	0
ENSG00000204882	5.51	0.997	1.25	0.798	0.425		2
ENSG00000261655	23.9	0.444	0.562	0.789	0.43		0
ENSG00000253307	1.37	1.18	1.82	0.648	0.517		5
ENSG00000105339	144	0.363	0.282	1.29	0.198	0.473	0
ENSG00000253266	1.58	1.87	2.52	0.742	0.458		7
ENSG00000123908	10200	-0.00562	0.144	-0.0389	0.969	0.988	0
ENSG00000104472	1080	-0.0164	0.122	-0.135	0.893	0.954	0
ENSG00000259891	59.8	0.378	0.298	1.27	0.204	0.479	0
ENSG00000169427	0.416	-1.42	3.24	-0.437	0.662		8
ENSG00000254258	0.55	0.971	3.36	0.289	0.773		9
ENSG00000066827	388	0.00585	0.146	0.0401	0.968	0.987	0
ENSG00000261220	18.2	-0.289	0.464	-0.622	0.534		0
ENSG00000289050	0.918	2.86	2.45	1.17	0.243		6
ENSG00000289316	3.43	0.00902	4.11	0.00219	0.998		9
ENSG00000270137	2.65	1.33	1.29	1.02	0.306		1
ENSG00000157625	1280	0.123	0.106	1.16	0.244	0.521	0
ENSG00000184156	147	-0.175	0.26	-0.672	0.501	0.732	0
ENSG00000132297	123	0.058	0.568	0.102	0.919	0.965	0
ENSG00000132294	2780	0.305	0.111	2.74	0.00608	0.128	0
ENSG00000153317	2580	0.0613	0.125	0.49	0.624	0.815	0
ENSG00000153310	3240	-0.113	0.0939	-1.2	0.229	0.506	0
ENSG00000196998	440	-0.0393	0.156	-0.253	0.801	0.911	0
ENSG00000187268	0.748	1.72	2.87	0.6	0.549		8
ENSG00000229140	1.55	0.417	2.02	0.206	0.837		4
ENSG00000130045	7.81	1.06	0.699	1.51	0.131		0
ENSG00000254275	1.48	0.666	1.85	0.36	0.719		5
ENSG00000280997	1.08	0.436	2.28	0.191	0.849		4
ENSG00000282961	25	0.653	0.41	1.59	0.111		0
ENSG00000169692	337	-0.135	0.173	-0.781	0.435	0.686	0
